ID,Model,Drug,AUC,iC50,D1_CONC,D5_CONC,perc.iC50,cluster.superv
HCI002-X6C,HCI002,ABT-263,0.375299935,0.222795381,2,0.0078125,60.42239037,4
HCI002-X6C,HCI002,AG-014699,0.068852693,447828059,5,0.01953125,430.2055199,1
HCI002-X6C,HCI002,AICAR,0.218714625,1220.611336,1674.576271,6.541313559,94.29759758,3
HCI002-X6C,HCI002,AKT inhibitor VIII,0.187510817,4.488423388,5,0.01953125,98.05350844,2
HCI002-X6C,HCI002,AMG-706,0.117919188,245625682.5,2,0.0078125,435.8985772,1
HCI002-X6C,HCI002,AZ628,0.03466923,2.69E+43,1.637784091,0.370028409,6789.434673,1
HCI002-X6C,HCI002,AZ960,0.378179414,2.01516424,7.701322115,2.337740385,-12.45455608,4
HCI002-X6C,HCI002,AZD2281,0.157643135,548.0169989,5.278409091,1.475142045,464.1688878,2
HCI002-X6C,HCI002,AZD6482,0.016810331,4.02E+35,4.094460227,0.925071023,5516.556789,1
HCI002-X6C,HCI002,AZD7762,0.234725644,1.350264231,2,0.0078125,92.91552193,3
HCI002-X6C,HCI002,AZD8055,0.068340777,246.0428002,1.637784091,0.370028409,436.9475698,2
HCI002-X6C,HCI002,Anastrozole,0.077874566,1.10E+26,8.102678571,1.936383929,4142.816855,1
HCI002-X6C,HCI002,Axitinib,0.017743928,1218542027,2,0.0078125,464.7813608,1
HCI002-X6C,HCI002,BI-2536,0.819389942,0.001824761,2.057692308,0.008037861,-26.73880128,6
HCI002-X6C,HCI002,BIBW2992,0.005755934,3.64E+30,0.5,0.001953125,1381.537304,1
HCI002-X6C,HCI002,BIRB 0796,0.109068217,20128.8605,10,0.0390625,237.1881223,1
HCI002-X6C,HCI002,BMN-673,0.459300243,1.105281551,7.701322115,2.337740385,-62.83175557,5
HCI002-X6C,HCI002,BMS-345541,0.148905025,5.483270348,7.701322115,2.337740385,71.50744308,2
HCI002-X6C,HCI002,BMS-536924,0.054827849,2.99221E+18,3.275568182,0.740056818,2880.201992,1
HCI002-X6C,HCI002,BMS-708163,0.103861621,3.72E-44,4.094460227,0.925071023,-6717.364347,1
HCI002-X6C,HCI002,BMS-754807,0.081706675,66910.49509,8.188920455,1.850142045,705.5939483,2
HCI002-X6C,HCI002,BX-795,0.308951436,2.461819968,5,0.01953125,87.22246459,4
HCI002-X6C,HCI002,Bicalutamide,0.116364031,201061043.5,7.701322115,2.337740385,1532.446228,1
HCI002-X6C,HCI002,Bosutinib,0.016160696,2.69E+43,2,0.0078125,1890.868801,1
HCI002-X6C,HCI002,CEP-701,0.184538591,12.21301886,2,0.0078125,132.6293494,2
HCI002-X6C,HCI002,CHIR-99021,0.124254973,60.58843929,8.188920455,1.850142045,234.5408792,2
HCI002-X6C,HCI002,Camptothecin,0.595328726,0.002723314,0.1,0.000390625,35.01883666,6
HCI002-X6C,HCI002,Carboplatin,0.142919441,134.9500763,10,0.0390625,146.9294236,2
HCI002-X6C,HCI002,Cisplatin,0.148069606,12.21301886,7.318181818,0.028586648,109.2357836,2
HCI002-X6C,HCI002,Cyclophosphamide,0.131987586,11021603333,6.484375,3.5546875,3635.639285,1
HCI002-X6C,HCI002,Docetaxel,0.157856159,0.013510281,0.0125,4.88E-05,101.4016203,2
HCI002-X6C,HCI002,EHT 1864,0.129822443,8.183354091,10,0.0390625,96.38455229,2
HCI002-X6C,HCI002,Embelin,0.177505996,9.997172493,10,0.0390625,99.99490024,2
HCI002-X6C,HCI002,Epirubicin,0.670311213,0.149284425,6.484375,3.5546875,-527.3698065,6
HCI002-X6C,HCI002,Erlotinib,0.163659847,7.36836E+17,2,0.0078125,829.4265038,1
HCI002-X6C,HCI002,Everolimus,0.185792426,6.02E+25,3.2421875,1.77734375,9778.984147,1
HCI002-X6C,HCI002,FK866,0.984315925,5.52E-24,0.770132212,0.233774038,-4370.058592,8
HCI002-X6C,HCI002,Fulvestrant,0.117724889,2.99729E+12,0.58984375,0.4140625,8368.30345,1
HCI002-X6C,HCI002,GDC-0449,0.103689821,4057.443232,10,0.0390625,208.3053387,2
HCI002-X6C,HCI002,GDC0941,0.152745895,36699.21009,3.3625,0.653125,667.4002281,2
HCI002-X6C,HCI002,GSK1120212,0.188277704,36699.21009,0.770132212,0.233774038,1003.509354,1
HCI002-X6C,HCI002,GSK1904529A,0.020783966,4.91E+37,5,0.01953125,1636.061735,1
HCI002-X6C,HCI002,GSK2118436,0.057457619,2.69E+43,7.701322115,2.337740385,8316.57576,1
HCI002-X6C,HCI002,GSK269962A,0.216549138,18.2269798,4.094460227,0.925071023,200.3864384,2
HCI002-X6C,HCI002,GW 441756,0.092487696,8.13E+24,2,0.0078125,1121.864688,1
HCI002-X6C,HCI002,GW843682X (AN-13),0.012961863,3.72E-44,5,0.01953125,-1732.392902,1
HCI002-X6C,HCI002,Gefitinib,0.013363514,3.72E-44,0.5,0.001953125,-1690.868801,1
HCI002-X6C,HCI002,Gemcitibine,0.885227368,3.72E-44,10,0.0390625,-1744.892902,8
HCI002-X6C,HCI002,INCB-18424,0.073365449,2.69E+43,7.701322115,2.337740385,8316.57576,1
HCI002-X6C,HCI002,JNJ-26854165,0.513015045,0.606227167,10,0.0390625,49.45002894,5
HCI002-X6C,HCI002,JNK Inhibitor VIII,0.044177173,7.37252E+15,10,0.0390625,717.3643997,1
HCI002-X6C,HCI002,JQ1,0.358652361,0.149284425,3.784801136,0.196599787,-9.308856783,4
HCI002-X6C,HCI002,KU-55933,0.114653538,6.698622458,10,0.0390625,92.77420434,2
HCI002-X6C,HCI002,LCL161,0.195047813,99858.70457,6.484375,3.5546875,1704.003067,1
HCI002-X6C,HCI002,LY317615,0.152536364,3002377.146,10,0.0390625,327.4468211,1
HCI002-X6C,HCI002,Lenalidomide,0,3.72E-44,5,0.01953125,-1732.392902,1
HCI002-X6C,HCI002,MK-2206,0,3.72E-44,3.275568182,0.740056818,-6702.363298,1
HCI002-X6C,HCI002,NU-7441,0.204150116,0.740595786,2,0.0078125,82.08447807,3
HCI002-X6C,HCI002,NVP-BEZ235,0.239335003,2.461819968,0.204723011,0.046253551,267.190952,2
HCI002-X6C,HCI002,Nilotinib,0.149308304,5.483270348,2,0.0078125,118.1879576,2
HCI002-X6C,HCI002,Nutlin-3a,0.325675902,1.105281551,6.551136364,1.480113636,-19.63125423,4
HCI002-X6C,HCI002,OSI-906,0.021790032,4.94277E+13,1.925330529,0.584435096,2689.854668,1
HCI002-X6C,HCI002,Obatoclax Mesylate,0.785289505,0.122199283,8.188920455,1.850142045,-182.6775534,6
HCI002-X6C,HCI002,Olaparib(1495) + Temozolomide(1375),0.082919751,331941.0636,10,0.0390625,287.7329936,1
HCI002-X6C,HCI002,PAC-1,0.185863533,9.997172493,7.701322115,2.337740385,121.8846426,2
HCI002-X6C,HCI002,PD-0325901,0.00408621,2.69E+43,0.21015625,0.040820313,6297.697627,1
HCI002-X6C,HCI002,PD-0332991,0.220526376,12192314.06,3.275568182,0.740056818,1117.117648,1
HCI002-X6C,HCI002,PD-173074,0.044612184,149031.342,1.637784091,0.370028409,867.6246615,1
HCI002-X6C,HCI002,PF-02341066,0.116288745,9980224.231,0.818892045,0.185014205,1196.854017,1
HCI002-X6C,HCI002,PF-4708671,0.469820275,0.740595786,8.188920455,1.850142045,-61.54962136,5
HCI002-X6C,HCI002,PF-562271,0.268374432,2.01516424,7.701322115,2.337740385,-12.45455608,3
HCI002-X6C,HCI002,PF477736,0.116653255,66910.49509,1,0.00390625,300.3743112,2
HCI002-X6C,HCI002,PLX4720,0.15160857,2.99559E+14,10,0.0390625,659.5988325,1
HCI002-X6C,HCI002,Paclitaxel,0.139437074,0.024632127,0.01,3.91E-05,116.2567653,2
HCI002-X6C,HCI002,RO-3306,0.010593303,2.69E+43,4.094460227,0.925071023,6727.83611,1
HCI002-X6C,HCI002,SB 216763,0.079249222,9980224.231,10,0.0390625,349.1089088,1
HCI002-X6C,HCI002,SB-505124,0.095167418,2.69E+43,6.541193182,1.843705611,7848.449514,1
HCI002-X6C,HCI002,SL 0101-1,0.031485643,2.44932E+18,10,0.0390625,822.0644903,1
HCI002-X6C,HCI002,Sorafenib,0.239138759,1.350264231,4,0.015625,80.41552193,3
HCI002-X6C,HCI002,TW 37,0.250652693,1.350264231,5,0.01953125,76.39142074,3
HCI002-X6C,HCI002,Tamoxifen,0.249199567,1.350264231,4.094460227,0.925071023,25.42386994,3
HCI002-X6C,HCI002,Temozolomide,0.059122063,8.12E+26,19.453125,10.6640625,9913.871019,1
HCI002-X6C,HCI002,Vinblastine,0.85089272,1.35E-06,0.1,0.000390625,-102.1743855,8
HCI002-X6C,HCI002,Vorinostat,0.534292156,0.496237468,10,0.0390625,45.83968099,5
HCI002-X6C,HCI002,XAV 939,0.058463555,1.8155E+15,5.581430288,1.17563101,2245.276786,1
HCI002-X6C,HCI002,YK 4-279,0.282258855,3.007475736,7.701322115,2.337740385,21.13024359,3
HCI002-X6C,HCI002,ZM-447439,0.150494761,9.997172493,3.275568182,0.740056818,175.01151,2
HCI002-X6C,HCI002,mirin,0.21091475,33.23167554,100,0.390625,80.13288676,3
HCI005-X2C,HCI005,17-AAG,0.454277024,0.100028283,1,0.00390625,58.48099857,5
HCI005-X2C,HCI005,681640,0.198249781,548.0169989,2,0.0078125,201.2259604,2
HCI005-X2C,HCI005,ABT-263,0.569761443,0.081879838,2,0.0078125,42.37065062,6
HCI005-X2C,HCI005,AICAR,0.157717564,1491.156552,1674.576271,6.541313559,97.90794553,3
HCI005-X2C,HCI005,AMG-706,0.030306378,2.69E+43,2,0.0078125,1890.868801,1
HCI005-X2C,HCI005,AZ628,0.107888294,4956.7646,1.637784091,0.370028409,638.8274565,1
HCI005-X2C,HCI005,AZD2281,0.034458197,3.72E-44,5.278409091,1.475142045,-7874.42785,1
HCI005-X2C,HCI005,AZD6482,0.207334419,18.2269798,4.094460227,0.925071023,200.3864384,2
HCI005-X2C,HCI005,AZD8055,0.407378666,0.332504761,1.637784091,0.370028409,-7.188181042,4
HCI005-X2C,HCI005,Axitinib,0.0490537,2.69E+43,2,0.0078125,1890.868801,1
HCI005-X2C,HCI005,BIBW2992,0.048795736,3.65E+26,0.5,0.001953125,1215.461299,1
HCI005-X2C,HCI005,BIRB 0796,0.028104701,2.69E+43,10,0.0390625,1861.8447,1
HCI005-X2C,HCI005,BMS-536924,0.16503106,9.997172493,3.275568182,0.740056818,175.01151,2
HCI005-X2C,HCI005,BMS-708163,0.059311296,2.69E+43,4.094460227,0.925071023,6727.83611,1
HCI005-X2C,HCI005,BMS-754807,0.230257324,18.2269798,8.188920455,1.850142045,153.7889245,2
HCI005-X2C,HCI005,BX-795,0.155674822,27.20234828,5,0.01953125,130.54664,2
HCI005-X2C,HCI005,Bosutinib,0.09198601,49.59568847,2,0.0078125,157.901785,2
HCI005-X2C,HCI005,CEP-701,0.206409711,18.2269798,2,0.0078125,139.8500453,2
HCI005-X2C,HCI005,CHIR-99021,0.156412192,134.9500763,8.188920455,1.850142045,288.3755157,2
HCI005-X2C,HCI005,Camptothecin,0.181307735,0.272177378,0.1,0.000390625,118.0568395,2
HCI005-X2C,HCI005,Cisplatin,0.315085566,2.01516424,7.318181818,0.028586648,76.74265208,4
HCI005-X2C,HCI005,Docetaxel,0.023265185,2.69E+43,0.0125,4.88E-05,1982.392902,1
HCI005-X2C,HCI005,GDC0941,0.253088066,4.488423388,3.3625,0.653125,117.6250553,4
HCI005-X2C,HCI005,GSK269962A,0.017391293,4948361370,4.094460227,0.925071023,1505.876373,1
HCI005-X2C,HCI005,GW 441756,0.058834126,2.69E+43,2,0.0078125,1890.868801,1
HCI005-X2C,HCI005,Gefitinib,0.013465707,2.69E+43,0.5,0.001953125,1915.868801,1
HCI005-X2C,HCI005,JNK Inhibitor VIII,0.071272509,4050564626,10,0.0390625,457.4193473,1
HCI005-X2C,HCI005,JQ1,0.24212291,0.606227167,3.784801136,0.196599787,38.07454829,3
HCI005-X2C,HCI005,KU-55933,0.210431712,6.698622458,10,0.0390625,92.77420434,3
HCI005-X2C,HCI005,Lenalidomide,0.012213876,3.72E-44,5,0.01953125,-1732.392902,1
HCI005-X2C,HCI005,MK-2206,0.241895767,4.488423388,3.275568182,0.740056818,121.1768735,2
HCI005-X2C,HCI005,NU-7441,0.219969253,1.105281551,2,0.0078125,89.30517398,3
HCI005-X2C,HCI005,NVP-BEZ235,0.445006333,0.024632127,0.204723011,0.046253551,-42.35820772,5
HCI005-X2C,HCI005,Nilotinib,0.121233043,6055.418129,2,0.0078125,244.5501358,2
HCI005-X2C,HCI005,Nutlin-3a,0.166261084,9037.240109,6.551136364,1.480113636,586.008406,2
HCI005-X2C,HCI005,Obatoclax Mesylate,0.757387119,0.122199283,8.188920455,1.850142045,-182.6775534,6
HCI005-X2C,HCI005,PD-0325901,0.111720407,49.59568847,0.21015625,0.040820313,433.4291173,2
HCI005-X2C,HCI005,PD-0332991,0.167991043,6687266.246,3.275568182,0.740056818,1076.741671,1
HCI005-X2C,HCI005,PD-173074,0.063283841,49511608.62,1.637784091,0.370028409,1257.925776,1
HCI005-X2C,HCI005,PF-02341066,0.047634766,2.69E+43,0.818892045,0.185014205,6836.032187,1
HCI005-X2C,HCI005,PF-4708671,0.192478047,27.20234828,8.188920455,1.850142045,180.7062427,2
HCI005-X2C,HCI005,PLX4720,0.045619488,2.69E+43,10,0.0390625,1861.8447,1
HCI005-X2C,HCI005,RO-3306,0.086910009,5.45E+20,4.094460227,0.925071023,3215.12608,1
HCI005-X2C,HCI005,SB 216763,0.028278903,2.2179E+15,10,0.0390625,695.702312,1
HCI005-X2C,HCI005,SB-505124,0.026252881,4.93718E+17,6.541193182,1.843705611,3168.887966,1
HCI005-X2C,HCI005,SL 0101-1,0.714633397,0.030091772,10,0.0390625,-4.705190314,7
HCI005-X2C,HCI005,Tamoxifen,0.298084639,1.649546663,4.094460227,0.925071023,38.88252905,4
HCI005-X2C,HCI005,Vinblastine,0.230825388,0.122199283,0.1,0.000390625,103.6154477,2
HCI005-X2C,HCI005,Vorinostat,0.447640689,0.740595786,10,0.0390625,53.06037689,5
HCI005-X2C,HCI005,ZM-447439,0.174946811,2.69E+43,3.275568182,0.740056818,6742.837159,1
HCI008-X1C,HCI008,17-AAG,0.464892936,0.081879838,1,0.00390625,54.87065062,5
HCI008-X1C,HCI008,681640,0.112552784,74.01770374,2,0.0078125,165.1224809,2
HCI008-X1C,HCI008,ABT-263,0.314364051,0.332504761,2,0.0078125,67.64308627,4
HCI008-X1C,HCI008,AICAR,0.216823072,548.0169989,1674.576271,6.541313559,79.85620578,3
HCI008-X1C,HCI008,AMG-706,0.023914951,2.69E+43,2,0.0078125,1890.868801,1
HCI008-X1C,HCI008,AZ628,0.113961789,99858.70457,1.637784091,0.370028409,840.7073433,1
HCI008-X1C,HCI008,AZD2281,0.082450313,2.45209E+14,5.278409091,1.475142045,2568.447537,1
HCI008-X1C,HCI008,AZD6482,0.337113721,0.904746848,4.094460227,0.925071023,-1.493448297,4
HCI008-X1C,HCI008,AZD8055,0.254799726,0.740595786,1.637784091,0.370028409,46.64645542,4
HCI008-X1C,HCI008,Axitinib,0.056787441,2.69E+43,2,0.0078125,1890.868801,1
HCI008-X1C,HCI008,BIBW2992,0.260273128,246.0428002,0.5,0.001953125,211.7845686,2
HCI008-X1C,HCI008,BIRB 0796,0.003733011,2.69E+43,10,0.0390625,1861.8447,1
HCI008-X1C,HCI008,BMS-536924,0.119910427,134.9500763,3.275568182,0.740056818,349.9740785,2
HCI008-X1C,HCI008,BMS-708163,0.103834975,3.72E-44,4.094460227,0.925071023,-6717.364347,1
HCI008-X1C,HCI008,BMS-754807,0.175751857,40.59738695,8.188920455,1.850142045,207.623561,2
HCI008-X1C,HCI008,BX-795,0.16120578,14.92000161,5,0.01953125,119.7155961,2
HCI008-X1C,HCI008,Bosutinib,0.042142747,1220.611336,2,0.0078125,215.6673522,2
HCI008-X1C,HCI008,CEP-701,0.359494896,0.272177378,2,0.0078125,64.03273832,4
HCI008-X1C,HCI008,CHIR-99021,0.15932547,24590.36824,8.188920455,1.850142045,638.3006527,2
HCI008-X1C,HCI008,Camptothecin,0.331416668,0.030091772,0.1,0.000390625,78.34301206,4
HCI008-X1C,HCI008,Cisplatin,0.126181514,90.4235285,7.318181818,0.028586648,145.3392631,2
HCI008-X1C,HCI008,Docetaxel,0.017692463,2.69E+43,0.0125,4.88E-05,1982.392902,1
HCI008-X1C,HCI008,GDC0941,0.494103561,0.272177378,3.3625,0.653125,-53.41610954,5
HCI008-X1C,HCI008,GSK269962A,0.099546947,14.92000161,4.094460227,0.925071023,186.9277793,2
HCI008-X1C,HCI008,GW 441756,0.142718896,2.69E+43,2,0.0078125,1890.868801,1
HCI008-X1C,HCI008,Gefitinib,0.074014329,668348512.2,0.5,0.001953125,478.9503169,1
HCI008-X1C,HCI008,JNK Inhibitor VIII,0.08301735,997458119.8,10,0.0390625,432.1469117,1
HCI008-X1C,HCI008,JQ1,0.270483586,0.406203546,3.784801136,0.196599787,24.53643256,4
HCI008-X1C,HCI008,KU-55933,0.094588818,49.59568847,10,0.0390625,128.8776838,2
HCI008-X1C,HCI008,Lenalidomide,0.038760112,1.80E+37,5,0.01953125,1618.009995,1
HCI008-X1C,HCI008,MK-2206,0.451856296,0.496237468,3.275568182,0.740056818,-26.86837675,5
HCI008-X1C,HCI008,NU-7441,0.156632658,2.01516424,2,0.0078125,100.1362178,2
HCI008-X1C,HCI008,NVP-BEZ235,0.481884736,0.020163043,0.204723011,0.046253551,-55.81686684,5
HCI008-X1C,HCI008,Nilotinib,0.094128222,201.4024823,2,0.0078125,183.1742207,2
HCI008-X1C,HCI008,Nutlin-3a,0.18155019,20128.8605,6.551136364,1.480113636,639.8430425,2
HCI008-X1C,HCI008,Obatoclax Mesylate,0.539320904,0.496237468,8.188920455,1.850142045,-88.46693959,5
HCI008-X1C,HCI008,PD-0325901,0.205183381,40.59738695,0.21015625,0.040820313,421.2118913,2
HCI008-X1C,HCI008,PD-0332991,0.11002846,669.4834913,3.275568182,0.740056818,457.6433514,2
HCI008-X1C,HCI008,PD-173074,0.063000096,1.34E+24,1.637784091,0.370028409,3801.612349,1
HCI008-X1C,HCI008,PF-02341066,0.253383767,13487.37726,0.818892045,0.185014205,752.7182661,2
HCI008-X1C,HCI008,PF-4708671,0.212748962,5.483270348,8.188920455,1.850142045,73.0369698,4
HCI008-X1C,HCI008,PLX4720,0.04723054,1.6421E+16,10,0.0390625,731.8057915,1
HCI008-X1C,HCI008,RO-3306,0.058965806,1.81652E+13,4.094460227,0.925071023,2057.681396,1
HCI008-X1C,HCI008,SB 216763,0.029997184,2.69E+43,10,0.0390625,1861.8447,1
HCI008-X1C,HCI008,SB-505124,0.120797327,11040.32005,6.541193182,1.843705611,686.8232255,2
HCI008-X1C,HCI008,SL 0101-1,0.669566955,0.122199283,10,0.0390625,20.56724534,6
HCI008-X1C,HCI008,Tamoxifen,0.347417807,0.740595786,4.094460227,0.925071023,-14.95210741,4
HCI008-X1C,HCI008,Vinblastine,0.336974272,0.122199283,0.1,0.000390625,103.6154477,4
HCI008-X1C,HCI008,Vorinostat,0.418421434,0.904746848,10,0.0390625,56.67072484,4
HCI008-X1C,HCI008,ZM-447439,0.040750784,300067953.8,3.275568182,0.740056818,1332.456194,1
HCI009-X1C,HCI009,(5Z)-7-Oxozeaenol,0.03510794,1.80E+41,7.701322115,2.337740385,7896.765764,1
HCI009-X1C,HCI009,17-AAG,0.209147784,2.01516424,1,0.00390625,112.6362178,2
HCI009-X1C,HCI009,5-Fluorouracil,0.139215577,11040.32005,20,0.078125,213.8570785,2
HCI009-X1C,HCI009,681640,0.01827048,4.03E+23,2,0.0078125,1067.709468,1
HCI009-X1C,HCI009,ABT-263,0.07527603,6055.418129,2,0.0078125,244.5501358,2
HCI009-X1C,HCI009,AG-014699,0.016047737,2.69E+43,5,0.01953125,1874.3447,1
HCI009-X1C,HCI009,AMG-706,0.120569032,2.69E+43,2,0.0078125,1890.868801,1
HCI009-X1C,HCI009,AZ628,0.138810463,60485723.38,1.637784091,0.370028409,1271.384435,1
HCI009-X1C,HCI009,AZ960,0.019557285,2.69E+43,7.701322115,2.337740385,8316.57576,1
HCI009-X1C,HCI009,AZD2281,0.045030648,3.72E-44,5.278409091,1.475142045,-7874.42785,1
HCI009-X1C,HCI009,AZD6482,0.106399252,14894707.65,4.094460227,0.925071023,1115.575258,1
HCI009-X1C,HCI009,AZD7762,0.018654529,2.69E+43,2,0.0078125,1890.868801,1
HCI009-X1C,HCI009,AZD8055,0.261372327,1.105281551,1.637784091,0.370028409,73.56377365,3
HCI009-X1C,HCI009,Anastrozole,0.139084191,2.69E+43,8.102678571,1.936383929,6940.134982,1
HCI009-X1C,HCI009,Axitinib,0.082989748,2.69E+43,2,0.0078125,1890.868801,1
HCI009-X1C,HCI009,BI-2536,0.054540494,4.0437E+15,2.057692308,0.008037861,735.0446162,1
HCI009-X1C,HCI009,BIBW2992,0.259467598,1.105281551,0.5,0.001953125,114.305174,2
HCI009-X1C,HCI009,BIRB 0796,0.095945058,8.96E+33,10,0.0390625,1468.316773,1
HCI009-X1C,HCI009,BMN-673,0.064236071,9021919226,7.701322115,2.337740385,1851.501825,1
HCI009-X1C,HCI009,BMS-345541,0.068382151,547087942.6,7.701322115,2.337740385,1616.408227,1
HCI009-X1C,HCI009,BMS-536924,0.051339371,2.69E+43,3.275568182,0.740056818,6742.837159,1
HCI009-X1C,HCI009,BMS-708163,0.233881784,2.69E+43,4.094460227,0.925071023,6727.83611,1
HCI009-X1C,HCI009,BMS-754807,0.090406615,245625682.5,8.188920455,1.850142045,1257.398972,1
HCI009-X1C,HCI009,BX-795,0.000702395,2.69E+43,5,0.01953125,1874.3447,1
HCI009-X1C,HCI009,Bicalutamide,0.056361609,2.69E+43,7.701322115,2.337740385,8316.57576,1
HCI009-X1C,HCI009,Bosutinib,0.085592573,605199.4265,2,0.0078125,327.5881387,1
HCI009-X1C,HCI009,Bryostatin,0.086760103,3.65542E+18,1,0.00390625,870.8092874,1
HCI009-X1C,HCI009,CEP-701,0.001660818,2.69E+43,2,0.0078125,1890.868801,1
HCI009-X1C,HCI009,CHIR-99021,0.071597523,366577207.8,8.188920455,1.850142045,1284.31629,1
HCI009-X1C,HCI009,Camptothecin,0.094145857,2.461819968,0.1,0.000390625,157.770667,2
HCI009-X1C,HCI009,Cisplatin,0.085917124,2.69E+43,7.318181818,0.028586648,1867.475235,1
HCI009-X1C,HCI009,Docetaxel,0.06232955,2.69E+43,0.0125,4.88E-05,1982.392902,1
HCI009-X1C,HCI009,EHT 1864,0.125975613,74.01770374,10,0.0390625,136.0983797,2
HCI009-X1C,HCI009,Embelin,0.124249708,6.698622458,10,0.0390625,92.77420434,2
HCI009-X1C,HCI009,FK866,0.939189163,3.33E-05,0.770132212,0.233774038,-742.9002288,8
HCI009-X1C,HCI009,Fulvestrant,0.011930778,2.69E+43,0.58984375,0.4140625,28510.49248,1
HCI009-X1C,HCI009,GDC-0449,0.0301434,9.90E+36,10,0.0390625,1594.678952,1
HCI009-X1C,HCI009,GDC0941,0.399045472,0.406203546,3.3625,0.653125,-28.98165742,4
HCI009-X1C,HCI009,GSK1120212,0.166480161,2.69E+43,0.770132212,0.233774038,8509.712078,1
HCI009-X1C,HCI009,GSK1904529A,0.110386953,20094735931,5,0.01953125,498.8021309,1
HCI009-X1C,HCI009,GSK2118436,0.044410652,134721294.7,7.701322115,2.337740385,1498.861429,1
HCI009-X1C,HCI009,GSK269962A,0.256455091,2.01516424,4.094460227,0.925071023,52.34118817,4
HCI009-X1C,HCI009,GW 441756,0.016207208,2.69E+43,2,0.0078125,1890.868801,1
HCI009-X1C,HCI009,GW843682X (AN-13),0.050388254,3.72E-44,5,0.01953125,-1732.392902,1
HCI009-X1C,HCI009,Gefitinib,0.071498788,3.72E-44,0.5,0.001953125,-1690.868801,1
HCI009-X1C,HCI009,Gemcitibine,0.054439759,2.99729E+12,10,0.0390625,576.5608297,1
HCI009-X1C,HCI009,INCB-18424,0.023791934,2.69E+43,7.701322115,2.337740385,8316.57576,1
HCI009-X1C,HCI009,JNJ-26854165,0.052808444,20128.8605,10,0.0390625,237.1881223,2
HCI009-X1C,HCI009,JNK Inhibitor VIII,0.045124229,2.69E+43,10,0.0390625,1861.8447,1
HCI009-X1C,HCI009,JQ1,0.101378233,8.99644E+19,3.784801136,0.196599787,1608.495974,1
HCI009-X1C,HCI009,KU-55933,0.088033954,739340.25,10,0.0390625,302.1743855,2
HCI009-X1C,HCI009,LY317615,0.017775116,9.95767E+14,10,0.0390625,681.2609202,1
HCI009-X1C,HCI009,Lenalidomide,0.092903137,1.64396E+12,5,0.01953125,578.2297858,1
HCI009-X1C,HCI009,MK-2206,0.467152343,0.272177378,3.275568182,0.740056818,-67.2443541,5
HCI009-X1C,HCI009,NU-7441,0.052104325,3.66163E+12,2,0.0078125,609.1952788,1
HCI009-X1C,HCI009,NVP-BEZ235,0.399270924,0.024632127,0.204723011,0.046253551,-42.35820772,4
HCI009-X1C,HCI009,Nilotinib,0.014338815,2.69E+43,2,0.0078125,1890.868801,1
HCI009-X1C,HCI009,Nutlin-3a,0.241020819,6.698622458,6.551136364,1.480113636,101.4966778,3
HCI009-X1C,HCI009,OSI-906,0.000122507,2.69E+43,1.925330529,0.584435096,8432.85541,1
HCI009-X1C,HCI009,Obatoclax Mesylate,0.202194979,4.488423388,8.188920455,1.850142045,59.57831069,3
HCI009-X1C,HCI009,PAC-1,0.201470053,6.698622458,7.701322115,2.337740385,88.29984291,2
HCI009-X1C,HCI009,PD-0325901,0.212212231,367.1997236,0.21015625,0.040820313,555.601378,2
HCI009-X1C,HCI009,PD-0332991,0.077349211,2.69E+43,3.275568182,0.740056818,6742.837159,1
HCI009-X1C,HCI009,PD-173074,0.078848461,2.69E+43,1.637784091,0.370028409,6789.434673,1
HCI009-X1C,HCI009,PF-02341066,0.101106583,2.69E+43,0.818892045,0.185014205,6836.032187,1
HCI009-X1C,HCI009,PF-4708671,0.218957995,8.183354091,8.188920455,1.850142045,99.95428804,2
HCI009-X1C,HCI009,PF-562271,0.099077678,14.92000161,7.701322115,2.337740385,155.4694422,2
HCI009-X1C,HCI009,PF477736,0.03804577,2.69E+43,1,0.00390625,1903.368801,1
HCI009-X1C,HCI009,PLX4720,0.069366282,9980224.231,10,0.0390625,349.1089088,1
HCI009-X1C,HCI009,Paclitaxel,0.006766946,2.69E+43,0.01,3.91E-05,1986.417003,1
HCI009-X1C,HCI009,RO-3306,0.136383114,6045152345,4.094460227,0.925071023,1519.335032,1
HCI009-X1C,HCI009,SB 216763,0.037698845,2.69E+43,10,0.0390625,1861.8447,1
HCI009-X1C,HCI009,SB-505124,0.09403371,2714087727,6.541193182,1.843705611,1667.001658,1
HCI009-X1C,HCI009,SL 0101-1,0.135466652,2.69E+43,10,0.0390625,1861.8447,1
HCI009-X1C,HCI009,Sorafenib,0.17711802,2.01516424,4,0.015625,87.63621783,3
HCI009-X1C,HCI009,TW 37,0.155357777,2.461819968,5,0.01953125,87.22246459,3
